exp_name,path,t,val,threshold,distillation,tied_weights,student_td,teacher_td
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,4,78.9070507461781,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,4,72.50149793719561,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,3,78.64826062686718,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,1,72.17614662221955,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,0,67.15787385150011,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,7,74.11077802886552,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,6,73.77325063091241,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,5,73.00876243927775,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,3,72.12926729551197,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,2,83.63978208760349,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,1,64.75441062929296,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,7,51.6922106916843,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,4,84.53542293088849,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,5,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,1,79.19837153559278,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,0,75.27659115494075,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,3,84.28275698197277,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,5,79.27171069409374,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,2,70.94470297969431,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,6,80.06037076309256,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,6,85.48222291806411,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,5,84.82143127669555,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,6,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,2,47.78839643484466,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,7,80.52925615047656,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,4,49.81257826270949,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,0,35.63933634739808,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,7,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,3,49.05719039327446,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,1,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,3,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,1,41.92526827480968,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,0,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__1.0.npy,7,85.7722824420022,1.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,5,50.356335266236464,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,4,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.25.npy,6,51.11631076702787,0.25,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.75.npy,2,77.6443424501442,0.75,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.5.npy,0,59.025608256261755,0.5,True,False,0.0,1.0
"untied StudentTD(0.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__distill__TD_1.0__untied_weights/result__0.0.npy,2,0.0,0.0,True,False,0.0,1.0
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,7,0.14387719105152447,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,6,0.015928761376211947,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,5,0.3937955171744385,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,3,1.5580895293382004,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,2,0.8553213672272668,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,1,7.616501855599102,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,4,0.055077718522372525,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,7,0.06370630967202537,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,6,0.0,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,3,0.8996230667270877,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,2,0.5460382862515251,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,0,4.555284258531059,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,0,2.697071731189315,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.75.npy,4,0.09769463955370562,0.75,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,1,4.0021194305081105,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.5.npy,5,0.1972324383841984,0.5,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,7,0.01226536902436459,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,5,0.05807758512423268,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,4,0.012804045265348596,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,3,0.23978686326982726,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,2,0.18220503153358653,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,1,0.8363941202119055,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,0,0.701259019838942,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,6,0.04848506683788828,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,7,0.3030093866079201,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,4,0.15295917355133015,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,3,2.8007234855195793,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,2,1.360314001337673,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,1,11.261143011624988,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,0,7.470452858639816,1.0,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__0.25.npy,6,0.0,0.25,False,False,0.0,y
"untied StudentTD(0.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.0__untied_weights__no_skip/result__1.0.npy,5,0.7335947574919894,1.0,False,False,0.0,y
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,1,80.69117491982323,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,7,76.00910402831028,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,3,85.44463091149666,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,4,85.68651186488341,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,5,86.05844544264653,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,6,86.20150766921884,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,7,86.48691662211235,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,0,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,4,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,2,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,3,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,5,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,6,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,7,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,0,75.79026076130658,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,2,51.682649524482784,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,6,75.56929535086373,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.0.npy,1,0.0,0.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,1,46.50681883826315,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,0,39.2730926597561,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,3,52.795403857854865,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,2,73.53744866282793,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,5,54.20866185580158,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,6,54.333188605922714,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,7,54.54806535332737,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,0,61.25425021266919,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,1,68.3837681944446,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,3,74.69626223108574,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,2,79.64768985623603,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.25.npy,4,53.454453218209274,0.25,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,7,81.77495244548885,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,5,75.65478882955432,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.5.npy,4,74.99848266766247,0.5,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,0,68.43003504661651,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,1,74.8377467050294,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__1.0.npy,2,84.62965962859589,1.0,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,4,80.8675236672824,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,5,81.25718660955329,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,6,81.46142268878796,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__distill__TD_1.0__untied_weights/result__0.75.npy,3,80.49890458185656,0.75,True,False,0.25,1.0
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,7,0.03424090109508944,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,6,0.5915793984164479,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,5,0.1764612695928466,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,3,0.37411281091865123,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,2,0.1666120993379962,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,1,0.14298337728745947,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.25.npy,0,0.4399141523592903,0.25,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__1.0.npy,6,7.929196577141763,1.0,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__1.0.npy,5,3.5810876985056472,1.0,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__1.0.npy,4,1.6175001596180762,1.0,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__1.0.npy,2,0.9388149819843478,1.0,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.5.npy,0,1.1624747126909591,0.5,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.75.npy,7,0.482784551696558,0.75,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__0.5.npy,1,0.5980843056848253,0.5,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__1.0.npy,7,0.9658553208259881,1.0,False,False,0.25,y
"untied StudentTD(0.25),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.25__untied_weights__no_skip/result__1.0.npy,3,3.9007265228815613,1.0,False,False,0.25,y
